update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
115,8.046449521218566,0.24465934626181582,-3.059116946132736,0.0006580521714596443,1.2444539070129395,8,,,
116,0.5367108208018483,0.3491286275005728,-3.1332732109396835,-2.1171662731105747,0.09345316886901855,16,,,
117,0.050230608103076516,0.008465783573808271,-2.583341853918155,-2.122759713310628,0.05484366416931152,0,,,
118,7.423293447376301,0.20920077468231538,-2.9998025731497475,8.899081351376736e-06,1.144871711730957,8,,,
119,0.4303992647265588,0.2877085747100028,-3.052251735762731,-2.1205774877566363,0.0520477294921875,16,,,
120,0.030869910603076752,0.004453100983373325,-2.4985297783280846,-2.1263979961065624,0.033196449279785156,0,8.508472655214508,-3.02519934703607,1
121,7.350839940685573,0.2137490783828422,-2.9712340502888845,-5.543910175376254e-08,1.1389784812927246,8,,,
122,0.3667428849493349,0.24881061069049762,-3.011714646870428,-2.1226352749597766,0.05713677406311035,16,,,
123,0.020433792958185232,0.002528548038725485,-2.4415855506103057,-2.128847594284772,0.03634142875671387,0,,,
124,7.6842786925471955,0.1860242185828039,-2.8765002886456994,1.1371212172983647e-06,1.1481525897979736,8,,,
125,0.27060604870245186,0.20223904953393335,-2.9126792035376363,-2.1267887976947075,0.057306766510009766,0,,,
126,7.751214594718359,0.19320124633085864,-2.83379507035701,-2.9156293828158653e-06,1.1737580299377441,8,,,
127,0.2358180027126955,0.17945596287575466,-2.867648778837052,-2.128932362428801,0.05074644088745117,0,,,
128,8.772058135795954,0.23060480031710057,-2.7852967272368105,-2.77876238996555e-06,1.1698782444000244,8,,,
129,0.20703837427457591,0.17075692042038973,-2.828817007392987,-2.1307293426147518,0.05467557907104492,0,,,
130,8.361489036985498,0.14468481489243834,-2.7054629930483984,4.500648513949823e-05,1.1648473739624023,8,8.202333467220898,-2.742363202057156,1
131,0.1603109677250324,0.13347176141218595,-2.744919901952134,-2.134625862718153,0.21154236793518066,0,,,
132,7.555652215214052,0.1904488793287149,-2.616123924220531,4.992036936612987e-05,1.6899340152740479,8,,,
133,0.11436074464838548,0.09845599689512123,-2.652626856660397,-2.138575011809389,0.19213199615478516,0,,,
134,7.07794809738966,0.2857052150142809,-2.575600976528457,4.477182602435903e-08,1.8210985660552979,8,,,
135,0.10184129370110556,0.08705812699414255,-2.6149125582203103,-2.140317682684412,0.20207667350769043,0,,,
136,8.085761522815014,0.4542892851286453,-2.5427747287930735,3.391219753556829e-05,1.1528592109680176,8,,,
137,0.09555661261061191,0.08651004993500444,-2.592072163589444,-2.141207515341717,0.057273149490356445,0,,,
138,8.111291337211155,0.2965295899372242,-2.5693250843735815,8.954033721031429e-06,1.2041022777557373,8,,,
139,0.09924746286749253,0.08642587231998823,-2.6110836809972757,-2.1404402384942847,0.05347752571105957,0,,,
140,7.620493396363566,0.19127748454055477,-2.564488725192899,3.122388006382426e-05,1.2270472049713135,8,8.135135683225775,-2.6546875848324367,1
141,0.08272629982233899,0.07070106149180115,-2.5905406214267166,-2.1410438066849404,0.05301523208618164,0,,,
142,8.028660630113183,0.1364533944102672,-2.642118006169196,1.578074531982665e-05,1.1523776054382324,8,,,
143,0.11254715315825199,0.08946454950198794,-2.6655888331102755,-2.1381929055911777,0.052249908447265625,0,,,
144,7.8611412920697274,0.0989223993206206,-2.602395690772069,2.0512946381612274e-05,1.1509535312652588,8,,,
145,0.08784971851833376,0.07125440480766392,-2.6186229391620524,-2.13971103679997,0.049878835678100586,0,,,
146,7.649375657332155,0.17701214159758724,-2.6472355126741167,-9.509501186499847e-09,1.127687931060791,8,,,
147,0.1051524521884846,0.07916432899335252,-2.658138743679669,-2.1384528690313394,0.05116081237792969,0,,,
148,7.869296292473272,0.09865042574748008,-2.5885867718246383,3.4793578441716377e-06,1.149085283279419,8,,,
149,0.07821837815407434,0.06204985438826797,-2.598519656099108,-2.1406937541034217,0.04771924018859863,0,,,
150,7.926350131419037,0.0773978327833926,-2.564403674375309,6.120831379519132e-07,1.1427817344665527,8,8.106781902182279,-2.613258287194121,1
