cell,umax,obstacles,sweep,sweep_var,tol,admm_max_iter,scp_iter,seed,cos_AD,rel_l2_AD,sign_AD,descent_AD,cos_FD,rel_l2_FD,sign_FD,descent_FD,gnorm,conv_error,num_iter,admm_iters_last,eq_viol,ineq_viol,n_active,n_active_box,n_active_obs,cos_AD_FD_tight,fwd_ms,bwd_ms
C3_loose_on,10000.0,1,admm_iter,10,1e-10,10,15,3,0.8792157888585854,0.7446521747165405,1.0,1.0,0.822275837376805,0.8888660472938364,0.8571428571428571,1.0,5.493182756231298,0.08706683654026354,15,10.0,0.08410227535787027,0.2582776804269479,7.0,0.0,7.0,0.9940724219679363,nan,385.72339387610555
C3_loose_on,10000.0,1,admm_iter,25,1e-10,25,15,0,0.9999999710112853,0.000584978475584704,1.0,1.0,0.9966450653454149,0.5801434004875232,0.5714285714285714,1.0,32.43098038004689,0.006394316049898138,15,25.0,0.0013640382660610642,0.0046211247667221275,6.0,0.0,6.0,0.9966507603546507,nan,739.8881698027253
C3_loose_on,10000.0,1,admm_iter,25,1e-10,25,15,1,0.9999521939897439,0.513528497402891,1.0,1.0,0.9999684778373246,0.2735352400603941,0.8571428571428571,1.0,66.16730277409452,0.004626788468856812,15,25.0,0.0009415797466407555,0.005071802564639332,5.0,0.0,5.0,0.9999455493541995,nan,739.8881698027253
C3_loose_on,10000.0,1,admm_iter,25,1e-10,25,15,2,0.9999983284256687,0.01503813276734365,0.7142857142857143,1.0,0.9999968039779454,0.5817039516807992,0.8571428571428571,1.0,42.429299327586556,0.015177864220117937,15,25.0,0.003210895496986481,0.0075367552286836614,5.0,0.0,5.0,0.9999973575100257,nan,739.8881698027253
C3_loose_on,10000.0,1,admm_iter,25,1e-10,25,15,3,0.9999979918433145,0.009070794894505458,1.0,1.0,0.9938791394025022,0.5545823065899794,0.8571428571428571,1.0,17.739638457822377,0.003378306271026456,15,25.0,0.0010871525025469202,0.008207983312418288,7.0,0.0,7.0,0.9940724219679363,nan,739.8881698027253
C3_loose_on,10000.0,1,admm_iter,50,1e-10,50,15,0,0.999999999636258,0.00014212778148826394,1.0,1.0,0.9966491641776593,0.5799757674539017,0.5714285714285714,1.0,32.4437523050816,0.00012525321573673281,15,50.0,2.730584913282361e-05,3.4149470070177906e-05,6.0,0.0,6.0,0.9966507603546507,nan,1239.4397030584514
C3_loose_on,10000.0,1,admm_iter,50,1e-10,50,15,1,0.9999999999984229,5.884947315791643e-05,1.0,1.0,0.99994553618112,0.5199976069860337,0.8571428571428571,1.0,43.718747918325334,4.254536455670227e-05,15,50.0,9.745900083653913e-06,1.1050727965464247e-05,5.0,0.0,5.0,0.9999455493541995,nan,1239.4397030584514
C3_loose_on,10000.0,1,admm_iter,50,1e-10,50,15,2,0.9999999996553955,0.0007889093561922365,1.0,1.0,0.9999973939058393,0.5756993019072384,0.8571428571428571,1.0,43.038331297708744,0.0004895015736847488,15,50.0,0.0001300650104831454,0.0,5.0,0.0,5.0,0.9999973575100257,nan,1239.4397030584514
C3_loose_on,10000.0,1,admm_iter,50,1e-10,50,15,3,0.9999999904574739,0.0005929965236423084,1.0,1.0,0.9940596816546442,0.5507502435576245,0.8571428571428571,1.0,17.88769004037684,0.0011053765914125655,15,50.0,0.00020930230009894143,0.0011203837745055864,7.0,0.0,7.0,0.9940724219679363,nan,1239.4397030584514
C3_loose_on,10000.0,1,admm_iter,100,1e-10,100,15,0,0.9999999993983921,0.00010280105832188905,1.0,1.0,0.9966496006759644,0.5799575573989929,0.5714285714285714,1.0,32.445140205743854,0.00019052786280984377,15,100.0,5.897551844651118e-06,7.005755470520375e-06,6.0,0.0,6.0,0.9966507603546507,nan,2045.5867019481957
C3_loose_on,10000.0,1,admm_iter,100,1e-10,100,15,1,0.9999352077659629,0.5519259757366847,1.0,1.0,0.9999545580084974,0.25517012638865455,0.8571428571428571,1.0,67.84428601436055,0.00019684430617256384,15,100.0,4.285220740374815e-06,6.727547152531391e-06,5.0,0.0,5.0,0.9999455493541995,nan,2045.5867019481957
C3_loose_on,10000.0,1,admm_iter,100,1e-10,100,15,2,0.9999999997794291,0.00034023006786237155,1.0,1.0,0.9999973810169243,0.5755086968221155,0.8571428571428571,1.0,43.05766607935614,0.00038008139680228634,15,100.0,9.807497950431088e-06,8.621921589437032e-06,5.0,0.0,5.0,0.9999973575100257,nan,2045.5867019481957
C3_loose_on,10000.0,1,admm_iter,100,1e-10,100,15,3,0.9999971446259518,0.010062013834200339,1.0,1.0,0.9942757280650708,0.5459597681472379,0.8571428571428571,1.0,18.07289780853821,0.006240855700891316,15,100.0,0.00014733413011502644,0.0006013311324371108,7.0,0.0,7.0,0.9940724219679363,nan,2045.5867019481957
C3_loose_on,10000.0,1,admm_iter,300,1e-10,300,15,0,0.9999999994754795,0.00011139715799795079,1.0,1.0,0.9966495074136512,0.5799617299485019,0.5714285714285714,1.0,32.444821808562196,0.00022392920524759094,15,300.0,1.0675379499701694e-05,4.824846035537261e-05,6.0,0.0,6.0,0.9966507603546507,nan,3902.196115348488
C3_loose_on,10000.0,1,admm_iter,300,1e-10,300,15,1,0.9999999965189464,0.001648678727953718,1.0,1.0,0.9999451598947465,0.5207600469072725,0.8571428571428571,1.0,43.64932953447291,0.0020624597069545257,15,300.0,5.534926411423715e-07,0.0,5.0,0.0,5.0,0.9999455493541995,nan,3902.196115348488
C3_loose_on,10000.0,1,admm_iter,300,1e-10,300,15,2,0.999999999810576,0.00031938804160578456,1.0,1.0,0.9999973792434195,0.5754998713569467,0.8571428571428571,1.0,43.05856141344723,0.00036079467075078586,15,300.0,5.25074714570445e-07,9.096276102592282e-07,5.0,0.0,5.0,0.9999973575100257,nan,3902.196115348488
C3_loose_on,10000.0,1,admm_iter,300,1e-10,300,15,3,0.9999944909266787,0.01424779135543203,1.0,1.0,0.9943581736352245,0.5440723057611007,0.8571428571428571,1.0,18.145903173543793,0.007646115802761044,15,300.0,3.209704193499686e-06,1.3775400407436966e-05,7.0,0.0,7.0,0.9940724219679363,nan,3902.196115348488
C3_loose_on,10000.0,1,admm_iter,800,1e-10,800,15,0,0.9999999993081818,9.746029947773332e-05,1.0,1.0,0.9966496652053585,0.5799547121602585,0.5714285714285714,1.0,32.445357266169346,0.00020125773903181127,15,800.0,1.8071340912428934e-06,8.475803325268261e-07,6.0,0.0,6.0,0.9966507603546507,nan,6908.235426992178
C3_loose_on,10000.0,1,admm_iter,800,1e-10,800,15,1,0.9999999982809326,0.0012012282541116425,1.0,1.0,0.9999452671254037,0.5205455050994179,0.8571428571428571,1.0,43.66886296999294,0.0014609727184877715,15,800.0,9.48123795874358e-07,0.0,5.0,0.0,5.0,0.9999455493541995,nan,6908.235426992178
C3_loose_on,10000.0,1,admm_iter,800,1e-10,800,15,2,0.99999999980877,0.00032064317522518236,1.0,1.0,0.9999973794148375,0.5755004027964464,0.8571428571428571,1.0,43.05850749463764,0.00036234578586905736,15,800.0,2.605500808236396e-06,1.7184587546709151e-07,5.0,0.0,5.0,0.9999973575100257,nan,6908.235426992178
C3_loose_on,10000.0,1,admm_iter,800,1e-10,800,15,3,0.9999943401719518,0.014446838076582329,1.0,1.0,0.9943620418005577,0.5439826853975612,0.8571428571428571,1.0,18.149370397990513,0.0076390037321327105,15,800.0,1.1159128384223081e-06,0.0,7.0,0.0,7.0,0.9940724219679363,nan,6908.235426992178
C4_tight_on,0.1,1,tol,0.1,0.1,800,15,0,0.6004994683208842,0.9526401319330087,1.0,1.0,0.5550414859657691,0.9854095839985543,0.5714285714285714,1.0,3.322958711094588,0.09430631903945834,7,3.0,0.2594630549521921,2.527503652726754,46.0,39.0,7.0,0.9984166432377788,nan,243.63919673487544
C4_tight_on,0.1,1,tol,0.1,0.1,800,15,1,0.9956904728337256,0.9221897173372768,0.8571428571428571,1.0,0.9952440298736772,0.9632803762399216,0.7142857142857143,1.0,7.110385819605864,0.049293369223044024,4,2.0,0.2322685979539296,2.865892628738129,45.0,40.0,5.0,0.999986655273412,nan,243.63919673487544
C4_tight_on,0.1,1,tol,0.1,0.1,800,15,2,0.9997706092711495,0.9216796178784354,0.8571428571428571,1.0,0.9998327176397197,0.9600558314247926,0.7142857142857143,1.0,4.4959662415354735,0.07015312231306717,7,3.0,0.24192761753109296,2.680726008971869,44.0,38.0,6.0,0.999984916795493,nan,243.63919673487544
C4_tight_on,0.1,1,tol,0.1,0.1,800,15,3,0.9989149922498999,0.21175391281134648,0.8571428571428571,1.0,0.9906728707454427,0.7862626721324701,0.5714285714285714,1.0,14.666107752011069,0.08526106027361013,12,3.0,0.2503039231559019,1.3881068619267396,40.0,31.0,9.0,0.9841737562446063,nan,243.63919673487544
C4_tight_on,0.1,1,tol,0.01,0.01,800,15,0,0.9979569261065758,0.45418121305600323,1.0,1.0,0.9928049837897268,0.824256258923102,0.5714285714285714,1.0,22.03253540494059,0.009641939532701963,11,3.0,0.03942193630178365,0.37366860083241965,46.0,39.0,7.0,0.9984166432377788,nan,1109.665715135634
C4_tight_on,0.1,1,tol,0.01,0.01,800,15,1,0.9999907926790774,0.30002546762502014,1.0,1.0,0.999955949152962,0.6695975311690063,0.8571428571428571,1.0,63.667391799550266,0.017424605251998522,15,3.0,0.034155192353427545,0.12274262744701202,45.0,40.0,5.0,0.999986655273412,nan,1109.665715135634
C4_tight_on,0.1,1,tol,0.01,0.01,800,15,2,0.9999952271469698,0.5438978695761486,0.8571428571428571,1.0,0.9999837440085355,0.7674036601699147,0.7142857142857143,1.0,26.176166988481565,0.06867726088076612,15,10.0,0.04550669947408919,0.719670297679579,44.0,38.0,6.0,0.999984916795493,nan,1109.665715135634
C4_tight_on,0.1,1,tol,0.01,0.01,800,15,3,0.934124337649101,0.6491542756817564,1.0,1.0,0.856206125206783,0.9404902130545906,0.7142857142857143,1.0,4.768114122477015,0.08782858912046265,15,23.0,0.04584969463695129,0.39495330172262205,40.0,31.0,9.0,0.9841737562446063,nan,1109.665715135634
C4_tight_on,0.1,1,tol,0.001,0.001,800,15,0,0.9999569312584513,0.07971990728341256,1.0,1.0,0.9979613968183999,0.7031254777976905,0.5714285714285714,1.0,37.0005407967278,0.010639832501726149,15,33.0,0.004176080381104289,0.009681732042587706,46.0,39.0,7.0,0.9984166432377788,nan,2641.237852629274
C4_tight_on,0.1,1,tol,0.001,0.001,800,15,1,0.9999805311656126,0.20467246175403875,0.8571428571428571,1.0,0.9999568014811479,0.6245660097320288,0.7142857142857143,1.0,72.34505181141482,0.0010569222925682232,15,3.0,0.0008213341253012297,0.002518335011983265,45.0,40.0,5.0,0.999986655273412,nan,2641.237852629274
C4_tight_on,0.1,1,tol,0.001,0.001,800,15,2,0.9999984704722309,0.027907421382711257,1.0,1.0,0.9999745172948612,0.5042580514039607,0.8571428571428571,1.0,55.79195684220866,0.004486930212231104,15,6.0,0.007271735098551279,0.03144173525007071,44.0,38.0,6.0,0.999984916795493,nan,2641.237852629274
C4_tight_on,0.1,1,tol,0.001,0.001,800,15,3,0.9971304571782075,0.5371652614538912,1.0,1.0,0.9947585414499037,0.7276327375092488,0.7142857142857143,1.0,18.601254086562314,0.031273611156703116,15,37.0,0.0006705752168641732,0.0023107932088678174,40.0,31.0,9.0,0.9841737562446063,nan,2641.237852629274
C4_tight_on,0.1,1,tol,0.0001,0.0001,800,15,0,0.9999999942981809,0.0011866416466978181,1.0,1.0,0.9984117118316804,0.6777846615864511,0.5714285714285714,1.0,40.136458468179065,0.0010744794792281395,15,25.0,0.00021251573526050315,0.0026234850432778865,46.0,39.0,7.0,0.9984166432377788,nan,4274.152459111065
C4_tight_on,0.1,1,tol,0.0001,0.0001,800,15,1,0.9999793653625292,0.2037360128002609,0.8571428571428571,1.0,0.9999557990147763,0.6241222654236372,0.7142857142857143,1.0,72.43067997906289,0.001113700809246326,15,34.0,0.0005815932277989491,0.0009130780291765148,45.0,40.0,5.0,0.999986655273412,nan,4274.152459111065
C4_tight_on,0.1,1,tol,0.0001,0.0001,800,15,2,0.99999999429551,0.0007859846858122303,1.0,1.0,0.9999843678601543,0.4904415534419461,0.8571428571428571,1.0,57.34582754343867,0.0005918961877847476,15,12.0,0.00046265626741926684,0.0023712185574883086,44.0,38.0,6.0,0.999984916795493,nan,4274.152459111065
C4_tight_on,0.1,1,tol,0.0001,0.0001,800,15,3,0.9971524375145541,0.5340071760205619,1.0,1.0,0.9947306468509389,0.7281987004266214,0.7142857142857143,1.0,18.563214510636044,0.03059183308260414,15,87.0,3.959297690078539e-05,0.00016806857885506843,40.0,31.0,9.0,0.9841737562446063,nan,4274.152459111065
C4_tight_on,0.1,1,tol,1e-06,1e-06,800,15,0,0.999999999423616,0.00012311294432492778,1.0,1.0,0.9984172960807988,0.6773630349600979,0.5714285714285714,1.0,40.18870445815629,0.00013539169523635666,15,102.0,9.106377306833321e-06,1.3809504486712865e-05,46.0,39.0,7.0,0.9984166432377788,nan,7973.9724160172045
C4_tight_on,0.1,1,tol,1e-06,1e-06,800,15,1,0.9999999997238492,0.0008717815358450044,1.0,1.0,0.9999866988526032,0.5275632795710187,0.8571428571428571,1.0,91.03319777053382,0.0006569273649174052,15,307.0,1.042565499092275e-05,6.886392027097635e-06,45.0,40.0,5.0,0.999986655273412,nan,7973.9724160172045
C4_tight_on,0.1,1,tol,1e-06,1e-06,800,15,2,0.9999999999773116,3.2472999914750314e-05,1.0,1.0,0.9999848837027129,0.4900601270949766,0.8571428571428571,1.0,57.38869436631321,0.00013037152063259672,15,107.0,8.335453238321434e-06,1.586617254072109e-06,44.0,38.0,6.0,0.999984916795493,nan,7973.9724160172045
C4_tight_on,0.1,1,tol,1e-06,1e-06,800,15,3,0.997197906454521,0.5274923871382303,1.0,1.0,0.9946687147857277,0.7293675719864999,0.7142857142857143,1.0,18.484751848170085,0.03075498747542383,15,513.0,2.591791935802999e-06,1.048168107316283e-05,40.0,31.0,9.0,0.9841737562446063,nan,7973.9724160172045
C4_tight_on,0.1,1,admm_iter,5,1e-10,5,15,0,0.9950603941540209,0.44566630669927876,0.8571428571428571,1.0,0.9902161568071159,0.8208935525492628,0.7142857142857143,1.0,22.52676068826261,0.2624537560723138,15,5.0,0.36058271618900517,1.0767540283648012,46.0,39.0,7.0,0.9984166432377788,nan,231.3054921105504
C4_tight_on,0.1,1,admm_iter,5,1e-10,5,15,1,0.9997389671928006,0.6328490431154588,0.7142857142857143,1.0,0.9996522505686588,0.826692477944657,0.5714285714285714,1.0,33.4076055069102,0.03268310310648269,15,5.0,0.09810405327775831,1.3276029714523192,45.0,40.0,5.0,0.999986655273412,nan,231.3054921105504
C4_tight_on,0.1,1,admm_iter,5,1e-10,5,15,2,0.999957214875545,0.5794989614681956,1.0,1.0,0.9999880085213153,0.7855437666527085,0.8571428571428571,1.0,24.13455413007062,0.12854774567390623,15,5.0,0.17033399232876245,1.2611082813526968,44.0,38.0,6.0,0.999984916795493,nan,231.3054921105504
C4_tight_on,0.1,1,admm_iter,5,1e-10,5,15,3,0.7229458558962191,0.6932963739939413,0.8571428571428571,1.0,0.6936539546795693,0.9084739336523381,0.5714285714285714,1.0,9.495481664606386,0.4979997905784728,15,5.0,0.574556590268339,1.7423975589876137,40.0,31.0,9.0,0.9841737562446063,nan,231.3054921105504
C4_tight_on,0.1,1,admm_iter,10,1e-10,10,15,0,0.9316825499934687,0.8386478840273902,1.0,1.0,0.9099614804354238,0.9485663218520289,0.5714285714285714,1.0,7.064226147144698,0.13911257464963786,15,10.0,0.13112805762512036,1.1510895314450533,46.0,39.0,7.0,0.9984166432377788,nan,405.2979061380029
C4_tight_on,0.1,1,admm_iter,10,1e-10,10,15,1,0.9999454339802322,0.5052100232955441,0.8571428571428571,1.0,0.9998849086600315,0.7664505371351461,0.7142857142857143,1.0,45.007956621002215,0.022859498337631984,15,10.0,0.044859873289761244,0.8342760137796769,45.0,40.0,5.0,0.999986655273412,nan,405.2979061380029
C4_tight_on,0.1,1,admm_iter,10,1e-10,10,15,2,0.9999969934663825,0.26060667535522697,0.8571428571428571,1.0,0.9999694046483403,0.622944422602195,0.7142857142857143,1.0,42.43465507855807,0.034510424583432626,15,10.0,0.042057429841629745,0.6978617259716716,44.0,38.0,6.0,0.999984916795493,nan,405.2979061380029
C4_tight_on,0.1,1,admm_iter,10,1e-10,10,15,3,0.9667650261053937,0.5672456918932097,1.0,1.0,0.9064249647569609,0.9257753221439367,0.7142857142857143,1.0,5.601336348668592,0.1548908936166297,15,10.0,0.13693964271856202,0.6933903871721033,40.0,31.0,9.0,0.9841737562446063,nan,405.2979061380029
C4_tight_on,0.1,1,admm_iter,25,1e-10,25,15,0,0.9999732507456135,0.04199914152044271,1.0,1.0,0.9985975868880673,0.6639923671640309,0.5714285714285714,1.0,41.84477578017098,0.00785964918406827,15,25.0,0.005790326174881692,0.10965185591085641,46.0,39.0,7.0,0.9984166432377788,nan,808.4571659564972
C4_tight_on,0.1,1,admm_iter,25,1e-10,25,15,1,0.9999959406915564,0.20952626625772797,1.0,1.0,0.999969696638951,0.6268777464728554,0.8571428571428571,1.0,71.89808930839891,0.014879638854067461,15,25.0,0.008255555880309929,0.1406118169181894,45.0,40.0,5.0,0.999986655273412,nan,808.4571659564972
C4_tight_on,0.1,1,admm_iter,25,1e-10,25,15,2,0.9999997969422325,0.006131899712810316,1.0,1.0,0.9999860015672947,0.48693288830365783,0.8571428571428571,1.0,57.74051306930263,0.024277323934047357,15,25.0,0.007695713835092138,0.1564173642019394,44.0,38.0,6.0,0.999984916795493,nan,808.4571659564972
C4_tight_on,0.1,1,admm_iter,25,1e-10,25,15,3,0.9999141356273632,0.013661163231211323,1.0,1.0,0.9842936301760702,0.8233296156426113,0.7142857142857143,1.0,12.212080848175246,0.018173116657853816,15,25.0,0.017925502783842584,0.24542367067448834,40.0,31.0,9.0,0.9841737562446063,nan,808.4571659564972
C4_tight_on,0.1,1,admm_iter,50,1e-10,50,15,0,0.9999987842932672,0.011799960763692286,1.0,1.0,0.9984711117873669,0.673606442416961,0.5714285714285714,1.0,40.65391110449578,0.009708064144356335,15,50.0,0.0022482823870141892,0.015122665351031465,46.0,39.0,7.0,0.9984166432377788,nan,1438.3810153231025
C4_tight_on,0.1,1,admm_iter,50,1e-10,50,15,1,0.9999763954601553,0.20389726893237187,0.8571428571428571,1.0,0.9999529733866058,0.6241946383387905,0.7142857142857143,1.0,72.41706116627377,0.009974429298804426,15,50.0,0.003080712629354017,0.005547905705527864,45.0,40.0,5.0,0.999986655273412,nan,1438.3810153231025
C4_tight_on,0.1,1,admm_iter,50,1e-10,50,15,2,0.9999998282438134,0.0062275238499256685,1.0,1.0,0.9999874982704942,0.4868796952065717,0.8571428571428571,1.0,57.74632206910581,0.00879889114860443,15,50.0,0.002442925648761545,0.002776447573299843,44.0,38.0,6.0,0.999984916795493,nan,1438.3810153231025
C4_tight_on,0.1,1,admm_iter,50,1e-10,50,15,3,0.9997009839197839,0.12225017139196837,1.0,1.0,0.9880658348478648,0.8021189438647418,0.7142857142857143,1.0,13.619773684198424,0.01488675849373175,15,50.0,0.0037447680658906834,0.05098306996171081,40.0,31.0,9.0,0.9841737562446063,nan,1438.3810153231025
C4_tight_on,0.1,1,admm_iter,100,1e-10,100,15,0,0.9999999684506633,0.0004000887323652706,1.0,1.0,0.9984189436276831,0.6773000451570704,0.5714285714285714,1.0,40.19646133463244,0.0012781759706098524,15,100.0,0.00015287915370503963,0.0003852888519118719,46.0,39.0,7.0,0.9984166432377788,nan,2442.5037219189107
C4_tight_on,0.1,1,admm_iter,100,1e-10,100,15,1,0.9999999993275349,0.0007120646120922653,1.0,1.0,0.99998667064964,0.5276389902601679,0.8571428571428571,1.0,91.01861371541376,0.001668871768071142,15,100.0,0.00040210373777334373,0.0006085600073754069,45.0,40.0,5.0,0.999986655273412,nan,2442.5037219189107
C4_tight_on,0.1,1,admm_iter,100,1e-10,100,15,2,0.9999999999470368,0.0003112387036087827,1.0,1.0,0.9999849694664236,0.49020246502571474,0.8571428571428571,1.0,57.37266508632671,0.0004343195360010377,15,100.0,0.00014273692976386708,5.423882595942571e-05,44.0,38.0,6.0,0.999984916795493,nan,2442.5037219189107
C4_tight_on,0.1,1,admm_iter,100,1e-10,100,15,3,0.9995043040818864,0.1277810028211348,1.0,1.0,0.9781162995173651,0.846944150767607,0.7142857142857143,1.0,10.653442592127897,0.027105202521097882,15,100.0,0.0006446856297267219,0.009118521722322075,40.0,31.0,9.0,0.9841737562446063,nan,2442.5037219189107
C4_tight_on,0.1,1,admm_iter,300,1e-10,300,15,0,0.9999999972749695,0.0003100884904409491,1.0,1.0,0.9984182603157147,0.677303659148104,0.5714285714285714,1.0,40.19605135495882,0.00024104952602354776,15,300.0,2.881131439348119e-06,5.132655586662788e-06,46.0,39.0,7.0,0.9984166432377788,nan,4842.768685426563
C4_tight_on,0.1,1,admm_iter,300,1e-10,300,15,1,0.9999999997332512,0.0008638742529133303,1.0,1.0,0.9999866984847059,0.5275670084801829,0.8571428571428571,1.0,91.03247929929093,0.0006433203794497643,15,300.0,8.224507059839664e-06,5.353894597139031e-06,45.0,40.0,5.0,0.999986655273412,nan,4842.768685426563
C4_tight_on,0.1,1,admm_iter,300,1e-10,300,15,2,0.9999999999608067,2.265639067906926e-05,1.0,1.0,0.9999848726543173,0.4900545742569728,0.8571428571428571,1.0,57.38932059736471,0.00016336100935898136,15,300.0,2.8657841834273163e-06,1.4017106599924917e-06,44.0,38.0,6.0,0.999984916795493,nan,4842.768685426563
C4_tight_on,0.1,1,admm_iter,300,1e-10,300,15,3,0.9972733218451986,0.5166937945888171,1.0,1.0,0.9945608608246591,0.7313062203152241,0.7142857142857143,1.0,18.354711529426247,0.030984409537820425,15,300.0,2.1824537187627842e-05,0.00011887856789725981,40.0,31.0,9.0,0.9841737562446063,nan,4842.768685426563
C4_tight_on,0.1,1,admm_iter,800,1e-10,800,15,0,0.9999999993525864,0.0001303430319231833,1.0,1.0,0.998417335703784,0.6773607800585859,0.5714285714285714,1.0,40.18898329116922,0.00013670721290033605,15,800.0,6.817192003858206e-06,9.525467613118177e-06,46.0,39.0,7.0,0.9984166432377788,nan,8526.923473924398
C4_tight_on,0.1,1,admm_iter,800,1e-10,800,15,1,0.9999999996856458,0.0009231459081894813,1.0,1.0,0.9999867020446339,0.5275390432081523,0.8571428571428571,1.0,91.03786739735601,0.0006465159173921747,15,800.0,1.5399324398942105e-06,2.767131355892183e-07,45.0,40.0,5.0,0.999986655273412,nan,8526.923473924398
C4_tight_on,0.1,1,admm_iter,800,1e-10,800,15,2,0.9999999999732418,1.4549547896465126e-05,1.0,1.0,0.9999848803329581,0.49005034488677107,0.8571428571428571,1.0,57.38979568719311,0.0001303252608409189,15,800.0,1.6113667113914717e-06,1.1015105031621925e-06,44.0,38.0,6.0,0.999984916795493,nan,8526.923473924398
C4_tight_on,0.1,1,admm_iter,800,1e-10,800,15,3,0.997197726027175,0.5275180799943956,1.0,1.0,0.9946689721587941,0.7293629585216387,0.7142857142857143,1.0,18.485061235927475,0.030760434369563234,15,800.0,8.101109738788562e-07,6.966170796873783e-07,40.0,31.0,9.0,0.9841737562446063,nan,8526.923473924398
